# e(GeV/fm^3)  rho_B(1/fm^3)  c2_hat  zeta_hat(GeV/fm^3)  eta_hat(GeV/fm^3)
  2.000000e-02  1.261654e-02  9.590795e-02  1.306193e-03  2.068857e-03
  2.000000e-02  1.271285e-02  9.535587e-02  1.297264e-03  2.055131e-03
  2.000000e-02  1.280916e-02  9.480506e-02  1.288329e-03  2.041391e-03
  2.000000e-02  1.290547e-02  9.425568e-02  1.279274e-03  2.027639e-03
  2.000000e-02  1.300178e-02  9.370687e-02  1.270119e-03  2.013851e-03
  2.000000e-02  1.309809e-02  9.315925e-02  1.260876e-03  2.000050e-03
  2.000000e-02  1.319440e-02  9.261213e-02  1.251599e-03  1.986208e-03
  2.000000e-02  1.329070e-02  9.206589e-02  1.242212e-03  1.972346e-03
  2.000000e-02  1.338701e-02  9.152033e-02  1.232705e-03  1.958466e-03
  2.000000e-02  1.348332e-02  9.097527e-02  1.223164e-03  1.944556e-03
  2.000000e-02  1.357963e-02  9.043057e-02  1.213665e-03  1.930616e-03
  2.000000e-02  1.367594e-02  8.988625e-02  1.202517e-03  1.916642e-03
  2.000000e-02  1.377225e-02  8.934228e-02  1.192844e-03  1.902647e-03
  2.000000e-02  1.386856e-02  8.879844e-02  1.182892e-03  1.888619e-03
  2.000000e-02  1.396487e-02  8.825475e-02  1.172917e-03  1.874566e-03
  2.000000e-02  1.406118e-02  8.771101e-02  1.162953e-03  1.860486e-03
  2.000000e-02  1.415749e-02  8.716680e-02  1.152896e-03  1.846354e-03
  2.000000e-02  1.425380e-02  8.662247e-02  1.142710e-03  1.832205e-03
  2.000000e-02  1.435011e-02  8.607806e-02  1.132429e-03  1.818019e-03
  2.000000e-02  1.444642e-02  8.553249e-02  1.122061e-03  1.803784e-03
  2.000000e-02  1.454273e-02  8.498627e-02  1.111806e-03  1.789510e-03
  2.000000e-02  1.463904e-02  8.443977e-02  1.101255e-03  1.775213e-03
  2.000000e-02  1.473535e-02  8.389199e-02  1.090878e-03  1.760868e-03
  2.000000e-02  1.483166e-02  8.334325e-02  1.080218e-03  1.746480e-03
  2.000000e-02  1.492797e-02  8.279296e-02  1.069543e-03  1.732045e-03
  2.000000e-02  1.502427e-02  8.224143e-02  1.058833e-03  1.717565e-03
  2.000000e-02  1.512058e-02  8.168838e-02  1.048097e-03  1.703041e-03
  2.000000e-02  1.521689e-02  8.113374e-02  1.037229e-03  1.688471e-03
  2.000000e-02  1.531320e-02  8.057691e-02  1.026238e-03  1.673840e-03
  2.000000e-02  1.540951e-02  8.001849e-02  1.015306e-03  1.659169e-03
  2.000000e-02  1.550582e-02  7.945727e-02  1.004279e-03  1.644428e-03
  2.000000e-02  1.560213e-02  7.889354e-02  9.931575e-04  1.629636e-03
  2.000000e-02  1.569844e-02  7.832707e-02  9.818791e-04  1.614770e-03
  2.000000e-02  1.579475e-02  7.775778e-02  9.705774e-04  1.599857e-03
  2.000000e-02  1.589106e-02  7.718570e-02  9.592827e-04  1.584881e-03
  2.000000e-02  1.598737e-02  7.660980e-02  9.479011e-04  1.569825e-03
  2.000000e-02  1.608368e-02  7.602991e-02  9.364026e-04  1.554689e-03
  2.000000e-02  1.617999e-02  7.544640e-02  9.246812e-04  1.539483e-03
  2.000000e-02  1.627630e-02  7.485876e-02  9.138845e-04  1.524209e-03
  2.000000e-02  1.637261e-02  7.426609e-02  9.020922e-04  1.508835e-03
  2.000000e-02  1.646892e-02  7.366823e-02  8.903036e-04  1.493364e-03
  2.000000e-02  1.656523e-02  7.306602e-02  8.783186e-04  1.477820e-03
  2.000000e-02  1.666154e-02  7.245701e-02  8.664182e-04  1.462153e-03
  2.000000e-02  1.675785e-02  7.184288e-02  8.543752e-04  1.446410e-03
  2.000000e-02  1.685415e-02  7.122137e-02  8.420997e-04  1.430531e-03
  2.000000e-02  1.695046e-02  7.059348e-02  8.297495e-04  1.414547e-03
  2.000000e-02  1.704677e-02  6.995756e-02  8.175100e-04  1.398426e-03
  2.000000e-02  1.714308e-02  6.931384e-02  8.049444e-04  1.382189e-03
  2.000000e-02  1.723939e-02  6.866102e-02  7.923508e-04  1.365795e-03
  2.000000e-02  1.733570e-02  6.799886e-02  7.797410e-04  1.349254e-03
  2.000000e-02  1.743201e-02  6.732674e-02  7.667239e-04  1.332545e-03
  2.000000e-02  1.752832e-02  6.664361e-02  7.539467e-04  1.316591e-03
  2.000000e-02  1.762463e-02  6.594965e-02  7.408321e-04  1.299574e-03
  2.000000e-02  1.772094e-02  6.524198e-02  7.276136e-04  1.282346e-03
  2.000000e-02  1.781725e-02  6.452128e-02  7.140818e-04  1.264906e-03
  2.000000e-02  1.791356e-02  6.378593e-02  7.003379e-04  1.247241e-03
  2.000000e-02  1.800987e-02  6.303444e-02  6.866659e-04  1.229327e-03
  2.000000e-02  1.810618e-02  6.226605e-02  6.722543e-04  1.211157e-03
  2.000000e-02  1.820249e-02  6.147814e-02  6.581882e-04  1.192682e-03
  2.000000e-02  1.829880e-02  6.067004e-02  6.435353e-04  1.173894e-03
  2.000000e-02  1.839511e-02  5.983907e-02  6.285518e-04  1.154759e-03
  2.000000e-02  1.849142e-02  5.898501e-02  6.129172e-04  1.135273e-03
  2.000000e-02  1.858772e-02  5.810305e-02  5.972624e-04  1.115360e-03
  2.000000e-02  1.868403e-02  5.719149e-02  5.809285e-04  1.094990e-03
  2.000000e-02  1.878034e-02  5.624737e-02  5.640655e-04  1.074127e-03
  2.000000e-02  1.887665e-02  5.526644e-02  1.572942e-03  1.052690e-03
  2.000000e-02  1.897296e-02  5.424601e-02  1.628750e-03  1.030642e-03
  2.000000e-02  1.906927e-02  5.318030e-02  1.693428e-03  1.007900e-03
  2.000000e-02  1.916558e-02  5.206377e-02  1.768134e-03  9.843740e-04
  3.000000e-02  0.000000e+00  1.913137e-01  1.978123e-03  5.357444e-03
  3.000000e-02  1.425823e-04  1.912520e-01  1.979100e-03  5.356565e-03
  3.000000e-02  2.851647e-04  1.910690e-01  1.981968e-03  5.353904e-03
  3.000000e-02  4.277470e-04  1.907705e-01  1.986639e-03  5.349564e-03
  3.000000e-02  5.703293e-04  1.903653e-01  1.992951e-03  5.343670e-03
  3.000000e-02  7.129116e-04  1.898641e-01  2.000701e-03  5.336351e-03
  3.000000e-02  8.554940e-04  1.892788e-01  2.009671e-03  5.327756e-03
  3.000000e-02  9.980763e-04  1.886209e-01  2.019662e-03  5.318035e-03
  3.000000e-02  1.140659e-03  1.879014e-01  2.030463e-03  5.307318e-03
  3.000000e-02  1.283241e-03  1.871304e-01  2.041905e-03  5.295766e-03
  3.000000e-02  1.425823e-03  1.863168e-01  2.053811e-03  5.283452e-03
  3.000000e-02  1.568406e-03  1.854681e-01  2.066083e-03  5.270539e-03
  3.000000e-02  1.710988e-03  1.845910e-01  2.078549e-03  5.257088e-03
  3.000000e-02  1.853570e-03  1.836910e-01  2.091177e-03  5.243159e-03
  3.000000e-02  1.996153e-03  1.827729e-01  2.103827e-03  5.228833e-03
  3.000000e-02  2.138735e-03  1.818406e-01  2.116428e-03  5.214152e-03
  3.000000e-02  2.281317e-03  1.808969e-01  2.128958e-03  5.199160e-03
  3.000000e-02  2.423900e-03  1.799456e-01  2.141362e-03  5.183903e-03
  3.000000e-02  2.566482e-03  1.789887e-01  2.153611e-03  5.168392e-03
  3.000000e-02  2.709064e-03  1.780279e-01  2.165639e-03  5.152677e-03
  3.000000e-02  2.851647e-03  1.770650e-01  2.177477e-03  5.136802e-03
  3.000000e-02  2.994229e-03  1.761014e-01  2.189033e-03  5.120747e-03
  3.000000e-02  3.136811e-03  1.751376e-01  2.200304e-03  5.104541e-03
  3.000000e-02  3.279394e-03  1.741756e-01  2.211324e-03  5.088243e-03
  3.000000e-02  3.421976e-03  1.732161e-01  2.222070e-03  5.071792e-03
  3.000000e-02  3.564558e-03  1.722595e-01  2.232480e-03  5.055228e-03
  3.000000e-02  3.707140e-03  1.713063e-01  2.242613e-03  5.038581e-03
  3.000000e-02  3.849723e-03  1.703574e-01  2.252401e-03  5.021810e-03
  3.000000e-02  3.992305e-03  1.694127e-01  2.261897e-03  5.004997e-03
  3.000000e-02  4.134887e-03  1.684730e-01  2.271065e-03  4.988119e-03
  3.000000e-02  4.277470e-03  1.675383e-01  2.279912e-03  4.971140e-03
  3.000000e-02  4.420052e-03  1.666092e-01  2.288414e-03  4.954105e-03
  3.000000e-02  4.562634e-03  1.656855e-01  2.296614e-03  4.937017e-03
  3.000000e-02  4.705217e-03  1.647670e-01  2.304470e-03  4.919899e-03
  3.000000e-02  4.847799e-03  1.638550e-01  2.311984e-03  4.902669e-03
  3.000000e-02  4.990381e-03  1.629490e-01  2.319215e-03  4.885445e-03
  3.000000e-02  5.132964e-03  1.620490e-01  2.326102e-03  4.868166e-03
  3.000000e-02  5.275546e-03  1.611554e-01  2.332664e-03  4.850826e-03
  3.000000e-02  5.418128e-03  1.602679e-01  2.338937e-03  4.833482e-03
  3.000000e-02  5.560711e-03  1.593865e-01  2.344873e-03  4.816056e-03
  3.000000e-02  5.703293e-03  1.585117e-01  2.350500e-03  4.798622e-03
  3.000000e-02  5.845875e-03  1.576430e-01  2.355803e-03  4.781140e-03
  3.000000e-02  5.988458e-03  1.567806e-01  2.360786e-03  4.763633e-03
  3.000000e-02  6.131040e-03  1.559246e-01  2.365478e-03  4.746120e-03
  3.000000e-02  6.273622e-03  1.550747e-01  2.369881e-03  4.728534e-03
  3.000000e-02  6.416205e-03  1.542312e-01  2.373966e-03  4.710942e-03
  3.000000e-02  6.558787e-03  1.533938e-01  2.377768e-03  4.693328e-03
  3.000000e-02  6.701369e-03  1.525627e-01  2.381229e-03  4.675675e-03
  3.000000e-02  6.843952e-03  1.517376e-01  2.384464e-03  4.658026e-03
  3.000000e-02  6.986534e-03  1.509188e-01  2.387372e-03  4.640305e-03
  3.000000e-02  7.129116e-03  1.501059e-01  2.390002e-03  4.622591e-03
  3.000000e-02  7.271699e-03  1.492990e-01  2.392334e-03  4.604858e-03
  3.000000e-02  7.414281e-03  1.484982e-01  2.394423e-03  4.587097e-03
  3.000000e-02  7.556863e-03  1.477032e-01  2.396218e-03  4.569324e-03
  3.000000e-02  7.699446e-03  1.469140e-01  2.397716e-03  4.551513e-03
  3.000000e-02  7.842028e-03  1.461307e-01  2.398977e-03  4.533692e-03
  3.000000e-02  7.984610e-03  1.453529e-01  2.399919e-03  4.515818e-03
  3.000000e-02  8.127193e-03  1.445810e-01  2.400655e-03  4.497972e-03
  3.000000e-02  8.269775e-03  1.438148e-01  2.401127e-03  4.480069e-03
  3.000000e-02  8.412357e-03  1.430538e-01  2.401284e-03  4.462177e-03
  3.000000e-02  8.554940e-03  1.422985e-01  2.401270e-03  4.444259e-03
  3.000000e-02  8.697522e-03  1.415485e-01  2.400929e-03  4.426317e-03
  3.000000e-02  8.840104e-03  1.408040e-01  2.400354e-03  4.408338e-03
  3.000000e-02  8.982687e-03  1.400646e-01  2.399567e-03  4.390381e-03
  3.000000e-02  9.125269e-03  1.393305e-01  2.398524e-03  4.372384e-03
  3.000000e-02  9.267851e-03  1.386016e-01  2.397242e-03  4.354373e-03
  3.000000e-02  9.410434e-03  1.378778e-01  2.395710e-03  4.336356e-03
  3.000000e-02  9.553016e-03  1.371589e-01  2.393950e-03  4.318302e-03
  3.000000e-02  9.695598e-03  1.364452e-01  2.391969e-03  4.300242e-03
  3.000000e-02  9.838181e-03  1.357362e-01  2.389731e-03  4.282157e-03
  3.000000e-02  9.980763e-03  1.350321e-01  2.387292e-03  4.264054e-03
  3.000000e-02  1.012335e-02  1.343327e-01  2.384570e-03  4.245966e-03
  3.000000e-02  1.026593e-02  1.336378e-01  2.381748e-03  4.227828e-03
  3.000000e-02  1.040851e-02  1.329479e-01  2.378624e-03  4.209690e-03
  3.000000e-02  1.055109e-02  1.322625e-01  2.375306e-03  4.191525e-03
  3.000000e-02  1.069367e-02  1.315815e-01  2.371814e-03  4.173361e-03
  3.000000e-02  1.083626e-02  1.309050e-01  2.368024e-03  4.155177e-03
  3.000000e-02  1.097884e-02  1.302328e-01  2.364056e-03  4.136953e-03
  3.000000e-02  1.112142e-02  1.295650e-01  2.359940e-03  4.118748e-03
  3.000000e-02  1.126400e-02  1.289013e-01  2.355576e-03  4.100495e-03
  3.000000e-02  1.140659e-02  1.282419e-01  2.350947e-03  4.082235e-03
  3.000000e-02  1.154917e-02  1.275865e-01  2.346221e-03  4.063970e-03
  3.000000e-02  1.169175e-02  1.269354e-01  2.341318e-03  4.045666e-03
  3.000000e-02  1.183433e-02  1.262880e-01  2.336150e-03  4.027372e-03
  3.000000e-02  1.197692e-02  1.256447e-01  2.330768e-03  4.009056e-03
  3.000000e-02  1.211950e-02  1.250053e-01  2.325227e-03  3.990722e-03
  3.000000e-02  1.226208e-02  1.243696e-01  2.319508e-03  3.972361e-03
  3.000000e-02  1.240466e-02  1.237377e-01  2.313668e-03  3.953999e-03
  3.000000e-02  1.254724e-02  1.231095e-01  2.307564e-03  3.935607e-03
  3.000000e-02  1.268983e-02  1.224850e-01  2.301342e-03  3.917210e-03
  3.000000e-02  1.283241e-02  1.218639e-01  2.294879e-03  3.898782e-03
  3.000000e-02  1.297499e-02  1.212463e-01  2.288290e-03  3.880350e-03
  3.000000e-02  1.311757e-02  1.206324e-01  2.281497e-03  3.861900e-03
  3.000000e-02  1.326016e-02  1.200215e-01  2.274500e-03  3.843419e-03
  3.000000e-02  1.340274e-02  1.194144e-01  2.267426e-03  3.824952e-03
  3.000000e-02  1.354532e-02  1.188101e-01  2.260106e-03  3.806428e-03
  3.000000e-02  1.368790e-02  1.182094e-01  2.252601e-03  3.787908e-03
  3.000000e-02  1.383049e-02  1.176115e-01  2.244975e-03  3.769370e-03
  3.000000e-02  1.397307e-02  1.170168e-01  2.237154e-03  3.750803e-03
  3.000000e-02  1.411565e-02  1.164252e-01  2.229246e-03  3.732231e-03
  3.000000e-02  1.425823e-02  1.158367e-01  2.221184e-03  3.713642e-03
  3.000000e-02  1.440082e-02  1.152509e-01  2.212927e-03  3.695016e-03
  3.000000e-02  1.454340e-02  1.146679e-01  2.204459e-03  3.676378e-03
  3.000000e-02  1.468598e-02  1.140878e-01  2.195872e-03  3.657726e-03
  3.000000e-02  1.482856e-02  1.135106e-01  2.187236e-03  3.639077e-03
  3.000000e-02  1.497114e-02  1.129359e-01  2.178345e-03  3.620383e-03
  3.000000e-02  1.511373e-02  1.123637e-01  2.169303e-03  3.601658e-03
  3.000000e-02  1.525631e-02  1.117942e-01  2.160192e-03  3.582934e-03
  3.000000e-02  1.539889e-02  1.112272e-01  2.150766e-03  3.564180e-03
  3.000000e-02  1.554147e-02  1.106625e-01  2.141436e-03  3.545412e-03
  3.000000e-02  1.568406e-02  1.101003e-01  2.131767e-03  3.526618e-03
  3.000000e-02  1.582664e-02  1.095404e-01  2.122129e-03  3.507803e-03
  3.000000e-02  1.596922e-02  1.089827e-01  2.112179e-03  3.488967e-03
  3.000000e-02  1.611180e-02  1.084272e-01  2.102287e-03  3.470112e-03
  3.000000e-02  1.625439e-02  1.078739e-01  2.092116e-03  3.451233e-03
  3.000000e-02  1.639697e-02  1.073227e-01  2.081802e-03  3.432338e-03
  3.000000e-02  1.653955e-02  1.067732e-01  2.071463e-03  3.413399e-03
  3.000000e-02  1.668213e-02  1.062261e-01  2.060987e-03  3.394462e-03
  3.000000e-02  1.682471e-02  1.056805e-01  2.050340e-03  3.375478e-03
  3.000000e-02  1.696730e-02  1.051370e-01  2.039505e-03  3.356486e-03
  3.000000e-02  1.710988e-02  1.045949e-01  2.028505e-03  3.337452e-03
  3.000000e-02  1.725246e-02  1.040548e-01  2.017519e-03  3.318406e-03
  3.000000e-02  1.739504e-02  1.035163e-01  2.006416e-03  3.299340e-03
  3.000000e-02  1.753763e-02  1.029793e-01  1.995127e-03  3.280225e-03
  3.000000e-02  1.768021e-02  1.024438e-01  1.983756e-03  3.261105e-03
  3.000000e-02  1.782279e-02  1.019097e-01  1.972302e-03  3.241953e-03
  3.000000e-02  1.796537e-02  1.013770e-01  1.960701e-03  3.222768e-03
  3.000000e-02  1.810796e-02  1.008456e-01  1.949048e-03  3.203559e-03
  3.000000e-02  1.825054e-02  1.003154e-01  1.937184e-03  3.184325e-03
  3.000000e-02  1.839312e-02  9.978632e-02  1.925158e-03  3.165042e-03
  3.000000e-02  1.853570e-02  9.925837e-02  1.913214e-03  3.145750e-03
  3.000000e-02  1.867828e-02  9.873158e-02  1.900919e-03  3.126413e-03
  3.000000e-02  1.882087e-02  9.820529e-02  1.888776e-03  3.107042e-03
  3.000000e-02  1.896345e-02  9.768012e-02  1.876217e-03  3.087640e-03
  3.000000e-02  1.910603e-02  9.715577e-02  1.863894e-03  3.068220e-03
  3.000000e-02  1.924861e-02  9.663214e-02  1.851295e-03  3.048754e-03
  3.000000e-02  1.939120e-02  9.610889e-02  1.838483e-03  3.029246e-03
  3.000000e-02  1.953378e-02  9.558626e-02  1.825774e-03  3.009697e-03
  3.000000e-02  1.967636e-02  9.506416e-02  1.812937e-03  2.990130e-03
  3.000000e-02  1.981894e-02  9.454252e-02  1.799940e-03  2.970519e-03
  3.000000e-02  1.996153e-02  9.402086e-02  1.786837e-03  2.950851e-03
  3.000000e-02  2.010411e-02  9.349938e-02  1.773668e-03  2.931158e-03
  3.000000e-02  2.024669e-02  9.297803e-02  1.760225e-03  2.911400e-03
  3.000000e-02  2.038927e-02  9.245676e-02  1.746983e-03  2.891630e-03
  3.000000e-02  2.053186e-02  9.193529e-02  1.733587e-03  2.871784e-03
  3.000000e-02  2.067444e-02  9.141384e-02  1.719841e-03  2.851926e-03
  3.000000e-02  2.081702e-02  9.089189e-02  1.706363e-03  2.832005e-03
  3.000000e-02  2.095960e-02  9.036943e-02  1.692504e-03  2.812023e-03
  3.000000e-02  2.110218e-02  8.984648e-02  1.678756e-03  2.792002e-03
  3.000000e-02  2.124477e-02  8.932298e-02  1.664935e-03  2.771933e-03
  3.000000e-02  2.138735e-02  8.879880e-02  1.650898e-03  2.751807e-03
  3.000000e-02  2.152993e-02  8.827349e-02  1.636863e-03  2.731619e-03
  3.000000e-02  2.167251e-02  8.774730e-02  1.622687e-03  2.711383e-03
  3.000000e-02  2.181510e-02  8.721981e-02  1.608310e-03  2.691070e-03
  3.000000e-02  2.195768e-02  8.669082e-02  1.594061e-03  2.670697e-03
  3.000000e-02  2.210026e-02  8.616083e-02  1.579666e-03  2.650265e-03
  3.000000e-02  2.224284e-02  8.562920e-02  1.565178e-03  2.629774e-03
  3.000000e-02  2.238543e-02  8.509556e-02  1.550496e-03  2.609195e-03
  3.000000e-02  2.252801e-02  8.456031e-02  1.529330e-03  2.588567e-03
  3.000000e-02  2.267059e-02  8.402277e-02  1.514231e-03  2.567848e-03
  3.000000e-02  2.281317e-02  8.348300e-02  1.499199e-03  2.547047e-03
  3.000000e-02  2.295575e-02  8.294089e-02  1.484040e-03  2.526181e-03
  3.000000e-02  2.309834e-02  8.239600e-02  1.468380e-03  2.505218e-03
  3.000000e-02  2.324092e-02  8.184847e-02  1.453069e-03  2.484163e-03
  3.000000e-02  2.338350e-02  8.129797e-02  1.437511e-03  2.463027e-03
  3.000000e-02  2.352608e-02  8.074387e-02  1.421773e-03  2.441776e-03
  3.000000e-02  2.366867e-02  8.018632e-02  1.405848e-03  2.420437e-03
  3.000000e-02  2.381125e-02  7.962516e-02  1.390044e-03  2.398985e-03
  3.000000e-02  2.395383e-02  7.905986e-02  1.373755e-03  2.377429e-03
  3.000000e-02  2.409641e-02  7.849022e-02  1.357652e-03  2.355750e-03
  3.000000e-02  2.423900e-02  7.791622e-02  1.341351e-03  2.333958e-03
  3.000000e-02  2.438158e-02  7.733741e-02  1.325180e-03  2.312041e-03
  3.000000e-02  2.452416e-02  7.675282e-02  1.308401e-03  2.289963e-03
  3.000000e-02  2.466674e-02  7.616289e-02  1.291706e-03  2.267759e-03
  3.000000e-02  2.480932e-02  7.556700e-02  1.275048e-03  2.245411e-03
  3.000000e-02  2.495191e-02  7.496476e-02  1.257942e-03  2.222894e-03
  3.000000e-02  2.509449e-02  7.435583e-02  1.240879e-03  2.200218e-03
  3.000000e-02  2.523707e-02  7.373966e-02  1.223409e-03  2.177367e-03
  3.000000e-02  2.537965e-02  7.311601e-02  1.206130e-03  2.154344e-03
  3.000000e-02  2.552224e-02  7.248333e-02  1.190149e-03  2.131094e-03
  3.000000e-02  2.566482e-02  7.184184e-02  1.172240e-03  2.107637e-03
  3.000000e-02  2.580740e-02  7.119178e-02  1.154055e-03  2.083982e-03
  3.000000e-02  2.594998e-02  7.053050e-02  1.135746e-03  2.060055e-03
  3.000000e-02  2.609257e-02  6.985884e-02  1.117167e-03  2.035887e-03
  3.000000e-02  2.623515e-02  6.917573e-02  1.098141e-03  2.011461e-03
  3.000000e-02  2.637773e-02  6.847935e-02  1.078978e-03  1.986721e-03
  3.000000e-02  2.652031e-02  6.777029e-02  1.059320e-03  1.961687e-03
  3.000000e-02  2.666290e-02  6.704619e-02  1.039238e-03  1.936303e-03
  3.000000e-02  2.680548e-02  6.630704e-02  1.018902e-03  1.910582e-03
  3.000000e-02  2.694806e-02  6.555000e-02  9.982332e-04  1.886650e-03
  3.000000e-02  2.709064e-02  6.477601e-02  9.768014e-04  1.860198e-03
  3.000000e-02  2.723322e-02  6.398181e-02  9.546347e-04  1.833278e-03
  3.000000e-02  2.737581e-02  6.316564e-02  9.319404e-04  1.805846e-03
  3.000000e-02  2.751839e-02  6.232666e-02  9.084423e-04  1.777900e-03
  3.000000e-02  2.766097e-02  6.146169e-02  8.839471e-04  1.749360e-03
  3.000000e-02  2.780355e-02  6.056939e-02  8.587640e-04  1.720187e-03
  3.000000e-02  2.794614e-02  5.964657e-02  8.318482e-04  1.690308e-03
  3.000000e-02  2.808872e-02  5.868894e-02  8.036686e-04  1.659609e-03
  3.000000e-02  2.823130e-02  5.769587e-02  7.736715e-04  1.628122e-03
  3.000000e-02  2.837388e-02  5.666041e-02  7.413761e-04  1.595624e-03
  4.000000e-02  0.000000e+00  1.845229e-01  2.705725e-03  6.961057e-03
  4.000000e-02  1.879883e-04  1.844812e-01  2.706488e-03  6.960166e-03
  4.000000e-02  3.759767e-04  1.843568e-01  2.708798e-03  6.957585e-03
  4.000000e-02  5.639650e-04  1.841522e-01  2.712586e-03  6.953344e-03
  4.000000e-02  7.519533e-04  1.838710e-01  2.717755e-03  6.947487e-03
  4.000000e-02  9.399417e-04  1.835181e-01  2.724201e-03  6.940145e-03
  4.000000e-02  1.127930e-03  1.830992e-01  2.731797e-03  6.931367e-03
  4.000000e-02  1.315918e-03  1.826201e-01  2.740428e-03  6.921300e-03
  4.000000e-02  1.503907e-03  1.820872e-01  2.749922e-03  6.910015e-03
  4.000000e-02  1.691895e-03  1.815063e-01  2.760137e-03  6.897691e-03
  4.000000e-02  1.879883e-03  1.808835e-01  2.771001e-03  6.884390e-03
  4.000000e-02  2.067872e-03  1.802239e-01  2.782302e-03  6.870184e-03
  4.000000e-02  2.255860e-03  1.795326e-01  2.794035e-03  6.855237e-03
  4.000000e-02  2.443848e-03  1.788140e-01  2.806020e-03  6.839582e-03
  4.000000e-02  2.631837e-03  1.780721e-01  2.818188e-03  6.823292e-03
  4.000000e-02  2.819825e-03  1.773106e-01  2.830470e-03  6.806446e-03
  4.000000e-02  3.007813e-03  1.765324e-01  2.842810e-03  6.789104e-03
  4.000000e-02  3.195802e-03  1.757406e-01  2.855113e-03  6.771283e-03
  4.000000e-02  3.383790e-03  1.749372e-01  2.867349e-03  6.753120e-03
  4.000000e-02  3.571778e-03  1.741246e-01  2.879496e-03  6.734549e-03
  4.000000e-02  3.759767e-03  1.733046e-01  2.891481e-03  6.715685e-03
  4.000000e-02  3.947755e-03  1.724787e-01  2.903294e-03  6.696533e-03
  4.000000e-02  4.135743e-03  1.716483e-01  2.914843e-03  6.677095e-03
  4.000000e-02  4.323732e-03  1.708151e-01  2.926206e-03  6.657425e-03
  4.000000e-02  4.511720e-03  1.699794e-01  2.937291e-03  6.637543e-03
  4.000000e-02  4.699708e-03  1.691427e-01  2.948130e-03  6.617465e-03
  4.000000e-02  4.887697e-03  1.683056e-01  2.958655e-03  6.597180e-03
  4.000000e-02  5.075685e-03  1.674690e-01  2.968881e-03  6.576715e-03
  4.000000e-02  5.263673e-03  1.666331e-01  2.978813e-03  6.556169e-03
  4.000000e-02  5.451662e-03  1.657990e-01  2.988416e-03  6.535452e-03
  4.000000e-02  5.639650e-03  1.649666e-01  2.997683e-03  6.514597e-03
  4.000000e-02  5.827638e-03  1.641368e-01  3.006606e-03  6.493596e-03
  4.000000e-02  6.015627e-03  1.633098e-01  3.015202e-03  6.472540e-03
  4.000000e-02  6.203615e-03  1.624858e-01  3.023489e-03  6.451333e-03
