# e(GeV/fm^3)  rho_B(1/fm^3)  c2_hat  zeta_hat(GeV/fm^3)  eta_hat(GeV/fm^3)
  2.000000e-02  1.329098e-02  9.210306e-02  1.242657e-03  1.973160e-03
  2.000000e-02  1.338729e-02  9.155683e-02  1.233167e-03  1.959260e-03
  2.000000e-02  1.348360e-02  9.101130e-02  1.223584e-03  1.945343e-03
  2.000000e-02  1.357991e-02  9.046590e-02  1.214057e-03  1.931385e-03
  2.000000e-02  1.367622e-02  8.992115e-02  1.203010e-03  1.917412e-03
  2.000000e-02  1.377253e-02  8.937622e-02  1.193203e-03  1.903385e-03
  2.000000e-02  1.386884e-02  8.883177e-02  1.183245e-03  1.889349e-03
  2.000000e-02  1.396516e-02  8.828745e-02  1.173390e-03  1.875284e-03
  2.000000e-02  1.406147e-02  8.774288e-02  1.163364e-03  1.861172e-03
  2.000000e-02  1.415778e-02  8.719869e-02  1.153275e-03  1.847054e-03
  2.000000e-02  1.425409e-02  8.665351e-02  1.143093e-03  1.832878e-03
  2.000000e-02  1.435040e-02  8.610797e-02  1.132860e-03  1.818666e-03
  2.000000e-02  1.444671e-02  8.556223e-02  1.122486e-03  1.804428e-03
  2.000000e-02  1.454302e-02  8.501578e-02  1.112128e-03  1.790152e-03
  2.000000e-02  1.463934e-02  8.446843e-02  1.101697e-03  1.775836e-03
  2.000000e-02  1.473565e-02  8.392044e-02  1.091176e-03  1.761488e-03
  2.000000e-02  1.483196e-02  8.337109e-02  1.080478e-03  1.747086e-03
  2.000000e-02  1.492827e-02  8.282038e-02  1.069852e-03  1.732634e-03
  2.000000e-02  1.502458e-02  8.226860e-02  1.059112e-03  1.718155e-03
  2.000000e-02  1.512089e-02  8.171503e-02  1.048329e-03  1.703615e-03
  2.000000e-02  1.521720e-02  8.115969e-02  1.037579e-03  1.689033e-03
  2.000000e-02  1.531352e-02  8.060268e-02  1.026539e-03  1.674400e-03
  2.000000e-02  1.540983e-02  8.004330e-02  1.015633e-03  1.659707e-03
  2.000000e-02  1.550614e-02  7.948179e-02  1.004541e-03  1.644957e-03
  2.000000e-02  1.560245e-02  7.891756e-02  9.934016e-04  1.630154e-03
  2.000000e-02  1.569876e-02  7.835107e-02  9.822402e-04  1.615293e-03
  2.000000e-02  1.579507e-02  7.778111e-02  9.708098e-04  1.600359e-03
  2.000000e-02  1.589138e-02  7.720817e-02  9.595947e-04  1.585361e-03
  2.000000e-02  1.598770e-02  7.663213e-02  9.481574e-04  1.570303e-03
  2.000000e-02  1.608401e-02  7.605202e-02  9.366543e-04  1.555170e-03
  2.000000e-02  1.618032e-02  7.546791e-02  9.250499e-04  1.539947e-03
  2.000000e-02  1.627663e-02  7.487922e-02  9.140631e-04  1.524644e-03
  2.000000e-02  1.637294e-02  7.428654e-02  9.022139e-04  1.509268e-03
  2.000000e-02  1.646925e-02  7.368842e-02  8.904713e-04  1.493794e-03
  2.000000e-02  1.656556e-02  7.308528e-02  8.786381e-04  1.478234e-03
  2.000000e-02  1.666188e-02  7.247643e-02  8.666254e-04  1.462570e-03
  2.000000e-02  1.675819e-02  7.186076e-02  8.546015e-04  1.446782e-03
  2.000000e-02  1.685450e-02  7.123933e-02  8.422639e-04  1.430906e-03
  2.000000e-02  1.695081e-02  7.061057e-02  8.300960e-04  1.414905e-03
  2.000000e-02  1.704712e-02  6.997461e-02  8.175435e-04  1.398790e-03
  2.000000e-02  1.714343e-02  6.932986e-02  8.052720e-04  1.382525e-03
  2.000000e-02  1.723974e-02  6.867698e-02  7.925913e-04  1.366130e-03
  2.000000e-02  1.733606e-02  6.801406e-02  7.799806e-04  1.349571e-03
  2.000000e-02  1.743237e-02  6.734114e-02  7.670726e-04  1.332847e-03
  2.000000e-02  1.752868e-02  6.665816e-02  7.542211e-04  1.316896e-03
  2.000000e-02  1.762499e-02  6.596272e-02  7.408100e-04  1.299842e-03
  2.000000e-02  1.772130e-02  6.525486e-02  7.276163e-04  1.282607e-03
  2.000000e-02  1.781761e-02  6.453347e-02  7.140235e-04  1.265152e-03
  2.000000e-02  1.791392e-02  6.379742e-02  7.005971e-04  1.247475e-03
  2.000000e-02  1.801024e-02  6.304534e-02  6.866906e-04  1.229550e-03
  2.000000e-02  1.810655e-02  6.227592e-02  6.725706e-04  1.211353e-03
  2.000000e-02  1.820286e-02  6.148771e-02  6.583016e-04  1.192871e-03
  2.000000e-02  1.829917e-02  6.067876e-02  6.435421e-04  1.174071e-03
  2.000000e-02  1.839548e-02  5.984721e-02  6.286106e-04  1.154918e-03
  2.000000e-02  1.849179e-02  5.899220e-02  6.130464e-04  1.135411e-03
  2.000000e-02  1.858810e-02  5.810879e-02  5.971915e-04  1.115469e-03
  2.000000e-02  1.868442e-02  5.719656e-02  5.808896e-04  1.095081e-03
  2.000000e-02  1.878073e-02  5.625174e-02  5.640821e-04  1.074211e-03
  2.000000e-02  1.887704e-02  5.527059e-02  1.573131e-03  1.052771e-03
  2.000000e-02  1.897335e-02  5.424908e-02  1.628672e-03  1.030702e-03
  2.000000e-02  1.906966e-02  5.318162e-02  1.693521e-03  1.007921e-03
  2.000000e-02  1.916597e-02  5.206444e-02  1.768142e-03  9.843797e-04
  3.000000e-02  0.000000e+00  1.928187e-01  1.952762e-03  5.378039e-03
  3.000000e-02  1.425870e-04  1.927559e-01  1.953774e-03  5.377152e-03
  3.000000e-02  2.851741e-04  1.925699e-01  1.956750e-03  5.374469e-03
  3.000000e-02  4.277611e-04  1.922662e-01  1.961606e-03  5.370123e-03
  3.000000e-02  5.703482e-04  1.918535e-01  1.968155e-03  5.364212e-03
  3.000000e-02  7.129352e-04  1.913430e-01  1.976230e-03  5.356852e-03
  3.000000e-02  8.555223e-04  1.907461e-01  1.985599e-03  5.348217e-03
  3.000000e-02  9.981093e-04  1.900747e-01  1.996007e-03  5.338403e-03
  3.000000e-02  1.140696e-03  1.893400e-01  2.007298e-03  5.327619e-03
  3.000000e-02  1.283283e-03  1.885519e-01  2.019264e-03  5.315985e-03
  3.000000e-02  1.425870e-03  1.877197e-01  2.031752e-03  5.303595e-03
  3.000000e-02  1.568458e-03  1.868514e-01  2.044570e-03  5.290553e-03
  3.000000e-02  1.711045e-03  1.859536e-01  2.057671e-03  5.276963e-03
  3.000000e-02  1.853632e-03  1.850322e-01  2.070893e-03  5.262865e-03
  3.000000e-02  1.996219e-03  1.840918e-01  2.084157e-03  5.248374e-03
  3.000000e-02  2.138806e-03  1.831366e-01  2.097424e-03  5.233537e-03
  3.000000e-02  2.281393e-03  1.821702e-01  2.110596e-03  5.218370e-03
  3.000000e-02  2.423980e-03  1.811948e-01  2.123631e-03  5.202921e-03
  3.000000e-02  2.566567e-03  1.802140e-01  2.136490e-03  5.187243e-03
  3.000000e-02  2.709154e-03  1.792294e-01  2.149185e-03  5.171348e-03
  3.000000e-02  2.851741e-03  1.782425e-01  2.161618e-03  5.155264e-03
  3.000000e-02  2.994328e-03  1.772551e-01  2.173786e-03  5.138982e-03
  3.000000e-02  3.136915e-03  1.762680e-01  2.185683e-03  5.122592e-03
  3.000000e-02  3.279502e-03  1.752820e-01  2.197281e-03  5.106046e-03
  3.000000e-02  3.422089e-03  1.742990e-01  2.208583e-03  5.089373e-03
  3.000000e-02  3.564676e-03  1.733190e-01  2.219601e-03  5.072626e-03
  3.000000e-02  3.707263e-03  1.723429e-01  2.230253e-03  5.055737e-03
  3.000000e-02  3.849850e-03  1.713710e-01  2.240617e-03  5.038787e-03
  3.000000e-02  3.992437e-03  1.704039e-01  2.250632e-03  5.021740e-03
  3.000000e-02  4.135024e-03  1.694419e-01  2.260318e-03  5.004624e-03
  3.000000e-02  4.277611e-03  1.684854e-01  2.269682e-03  4.987442e-03
  3.000000e-02  4.420199e-03  1.675346e-01  2.278680e-03  4.970183e-03
  3.000000e-02  4.562786e-03  1.665896e-01  2.287363e-03  4.952900e-03
  3.000000e-02  4.705373e-03  1.656509e-01  2.295673e-03  4.935506e-03
  3.000000e-02  4.847960e-03  1.647182e-01  2.303666e-03  4.918114e-03
  3.000000e-02  4.990547e-03  1.637915e-01  2.311294e-03  4.900635e-03
  3.000000e-02  5.133134e-03  1.628717e-01  2.318591e-03  4.883141e-03
  3.000000e-02  5.275721e-03  1.619585e-01  2.325607e-03  4.865590e-03
  3.000000e-02  5.418308e-03  1.610518e-01  2.332241e-03  4.848007e-03
  3.000000e-02  5.560895e-03  1.601517e-01  2.338589e-03  4.830373e-03
  3.000000e-02  5.703482e-03  1.592582e-01  2.344571e-03  4.812731e-03
  3.000000e-02  5.846069e-03  1.583715e-01  2.350241e-03  4.795033e-03
  3.000000e-02  5.988656e-03  1.574913e-01  2.355564e-03  4.777297e-03
  3.000000e-02  6.131243e-03  1.566178e-01  2.360616e-03  4.759581e-03
  3.000000e-02  6.273830e-03  1.557510e-01  2.365349e-03  4.741789e-03
  3.000000e-02  6.416417e-03  1.548907e-01  2.369736e-03  4.723999e-03
  3.000000e-02  6.559004e-03  1.540369e-01  2.373810e-03  4.706157e-03
  3.000000e-02  6.701591e-03  1.531898e-01  2.377619e-03  4.688301e-03
  3.000000e-02  6.844178e-03  1.523489e-01  2.381099e-03  4.670431e-03
  3.000000e-02  6.986765e-03  1.515146e-01  2.384271e-03  4.652514e-03
  3.000000e-02  7.129352e-03  1.506865e-01  2.387169e-03  4.634610e-03
  3.000000e-02  7.271940e-03  1.498648e-01  2.389772e-03  4.616660e-03
  3.000000e-02  7.414527e-03  1.490495e-01  2.392082e-03  4.598698e-03
  3.000000e-02  7.557114e-03  1.482404e-01  2.394083e-03  4.580706e-03
  3.000000e-02  7.699701e-03  1.474373e-01  2.395853e-03  4.562709e-03
  3.000000e-02  7.842288e-03  1.466404e-01  2.397283e-03  4.544676e-03
  3.000000e-02  7.984875e-03  1.458496e-01  2.398431e-03  4.526632e-03
  3.000000e-02  8.127462e-03  1.450644e-01  2.399405e-03  4.508574e-03
  3.000000e-02  8.270049e-03  1.442855e-01  2.400028e-03  4.490512e-03
  3.000000e-02  8.412636e-03  1.435124e-01  2.400394e-03  4.472427e-03
  3.000000e-02  8.555223e-03  1.427448e-01  2.400516e-03  4.454300e-03
  3.000000e-02  8.697810e-03  1.419829e-01  2.400355e-03  4.436180e-03
  3.000000e-02  8.840397e-03  1.412266e-01  2.399975e-03  4.418048e-03
  3.000000e-02  8.982984e-03  1.404760e-01  2.399248e-03  4.399876e-03
  3.000000e-02  9.125571e-03  1.397310e-01  2.398378e-03  4.381715e-03
  3.000000e-02  9.268158e-03  1.389911e-01  2.397189e-03  4.363508e-03
  3.000000e-02  9.410745e-03  1.382567e-01  2.395842e-03  4.345312e-03
  3.000000e-02  9.553332e-03  1.375277e-01  2.394163e-03  4.327115e-03
  3.000000e-02  9.695919e-03  1.368036e-01  2.392315e-03  4.308886e-03
  3.000000e-02  9.838506e-03  1.360849e-01  2.390177e-03  4.290644e-03
  3.000000e-02  9.981093e-03  1.353711e-01  2.387858e-03  4.272362e-03
  3.000000e-02  1.012368e-02  1.346623e-01  2.385303e-03  4.254099e-03
  3.000000e-02  1.026627e-02  1.339584e-01  2.382478e-03  4.235801e-03
  3.000000e-02  1.040885e-02  1.332595e-01  2.379509e-03  4.217494e-03
  3.000000e-02  1.055144e-02  1.325653e-01  2.376251e-03  4.199202e-03
  3.000000e-02  1.069403e-02  1.318756e-01  2.372781e-03  4.180861e-03
  3.000000e-02  1.083662e-02  1.311908e-01  2.369108e-03  4.162508e-03
  3.000000e-02  1.097920e-02  1.305105e-01  2.365212e-03  4.144152e-03
  3.000000e-02  1.112179e-02  1.298347e-01  2.361098e-03  4.125761e-03
  3.000000e-02  1.126438e-02  1.291635e-01  2.356827e-03  4.107374e-03
  3.000000e-02  1.140696e-02  1.284964e-01  2.352297e-03  4.088969e-03
  3.000000e-02  1.154955e-02  1.278338e-01  2.347586e-03  4.070550e-03
  3.000000e-02  1.169214e-02  1.271754e-01  2.342650e-03  4.052131e-03
  3.000000e-02  1.183473e-02  1.265212e-01  2.337536e-03  4.033683e-03
  3.000000e-02  1.197731e-02  1.258709e-01  2.332295e-03  4.015223e-03
  3.000000e-02  1.211990e-02  1.252249e-01  2.326790e-03  3.996752e-03
  3.000000e-02  1.226249e-02  1.245829e-01  2.321094e-03  3.978258e-03
  3.000000e-02  1.240507e-02  1.239447e-01  2.315204e-03  3.959749e-03
  3.000000e-02  1.254766e-02  1.233103e-01  2.309124e-03  3.941240e-03
  3.000000e-02  1.269025e-02  1.226799e-01  2.302868e-03  3.922714e-03
  3.000000e-02  1.283283e-02  1.220531e-01  2.296445e-03  3.904159e-03
  3.000000e-02  1.297542e-02  1.214299e-01  2.289799e-03  3.885599e-03
  3.000000e-02  1.311801e-02  1.208103e-01  2.283063e-03  3.867026e-03
  3.000000e-02  1.326060e-02  1.201944e-01  2.276113e-03  3.848435e-03
  3.000000e-02  1.340318e-02  1.195818e-01  2.268958e-03  3.829831e-03
  3.000000e-02  1.354577e-02  1.189728e-01  2.261732e-03  3.811220e-03
  3.000000e-02  1.368836e-02  1.183669e-01  2.254298e-03  3.792566e-03
  3.000000e-02  1.383094e-02  1.177645e-01  2.246670e-03  3.773923e-03
  3.000000e-02  1.397353e-02  1.171653e-01  2.238868e-03  3.755256e-03
  3.000000e-02  1.411612e-02  1.165690e-01  2.230905e-03  3.736560e-03
  3.000000e-02  1.425870e-02  1.159759e-01  2.222776e-03  3.717859e-03
  3.000000e-02  1.440129e-02  1.153859e-01  2.214507e-03  3.699135e-03
  3.000000e-02  1.454388e-02  1.147990e-01  2.206136e-03  3.680408e-03
  3.000000e-02  1.468647e-02  1.142151e-01  2.197555e-03  3.661666e-03
  3.000000e-02  1.482905e-02  1.136336e-01  2.188725e-03  3.642887e-03
  3.000000e-02  1.497164e-02  1.130554e-01  2.179932e-03  3.624110e-03
  3.000000e-02  1.511423e-02  1.124795e-01  2.170864e-03  3.605297e-03
  3.000000e-02  1.525681e-02  1.119066e-01  2.161693e-03  3.586476e-03
  3.000000e-02  1.539940e-02  1.113361e-01  2.152447e-03  3.567632e-03
  3.000000e-02  1.554199e-02  1.107681e-01  2.142917e-03  3.548776e-03
  3.000000e-02  1.568458e-02  1.102028e-01  2.133368e-03  3.529905e-03
  3.000000e-02  1.582716e-02  1.096397e-01  2.123580e-03  3.510995e-03
  3.000000e-02  1.596975e-02  1.090790e-01  2.113755e-03  3.492086e-03
  3.000000e-02  1.611234e-02  1.085207e-01  2.103713e-03  3.473151e-03
  3.000000e-02  1.625492e-02  1.079644e-01  2.093515e-03  3.454178e-03
  3.000000e-02  1.639751e-02  1.074105e-01  2.083295e-03  3.435214e-03
  3.000000e-02  1.654010e-02  1.068587e-01  2.072919e-03  3.416206e-03
  3.000000e-02  1.668268e-02  1.063087e-01  2.062314e-03  3.397186e-03
  3.000000e-02  1.682527e-02  1.057609e-01  2.051553e-03  3.378132e-03
  3.000000e-02  1.696786e-02  1.052148e-01  2.040858e-03  3.359062e-03
  3.000000e-02  1.711045e-02  1.046708e-01  2.029979e-03  3.339984e-03
  3.000000e-02  1.725303e-02  1.041283e-01  2.018958e-03  3.320861e-03
  3.000000e-02  1.739562e-02  1.035877e-01  2.007786e-03  3.301733e-03
  3.000000e-02  1.753821e-02  1.030487e-01  1.996502e-03  3.282565e-03
  3.000000e-02  1.768079e-02  1.025111e-01  1.985083e-03  3.263383e-03
  3.000000e-02  1.782338e-02  1.019752e-01  1.973521e-03  3.244159e-03
  3.000000e-02  1.796597e-02  1.014406e-01  1.961817e-03  3.224923e-03
  3.000000e-02  1.810856e-02  1.009076e-01  1.950153e-03  3.205658e-03
  3.000000e-02  1.825114e-02  1.003755e-01  1.938327e-03  3.186353e-03
  3.000000e-02  1.839373e-02  9.984498e-02  1.926333e-03  3.167042e-03
  3.000000e-02  1.853632e-02  9.931538e-02  1.914201e-03  3.147687e-03
  3.000000e-02  1.867890e-02  9.878692e-02  1.902114e-03  3.128309e-03
  3.000000e-02  1.882149e-02  9.825951e-02  1.889688e-03  3.108897e-03
  3.000000e-02  1.896408e-02  9.773294e-02  1.877390e-03  3.089447e-03
  3.000000e-02  1.910666e-02  9.720709e-02  1.864882e-03  3.069966e-03
  3.000000e-02  1.924925e-02  9.668206e-02  1.852146e-03  3.050455e-03
  3.000000e-02  1.939184e-02  9.615771e-02  1.839536e-03  3.030913e-03
  3.000000e-02  1.953443e-02  9.563383e-02  1.826756e-03  3.011319e-03
  3.000000e-02  1.967701e-02  9.511048e-02  1.813841e-03  2.991698e-03
  3.000000e-02  1.981960e-02  9.458751e-02  1.800834e-03  2.972041e-03
  3.000000e-02  1.996219e-02  9.406503e-02  1.787730e-03  2.952356e-03
  3.000000e-02  2.010477e-02  9.354273e-02  1.774531e-03  2.932620e-03
  3.000000e-02  2.024736e-02  9.302041e-02  1.761234e-03  2.912847e-03
  3.000000e-02  2.038995e-02  9.249824e-02  1.747707e-03  2.893024e-03
  3.000000e-02  2.053254e-02  9.197589e-02  1.734291e-03  2.873160e-03
  3.000000e-02  2.067512e-02  9.145336e-02  1.720757e-03  2.853254e-03
  3.000000e-02  2.081771e-02  9.093087e-02  1.707075e-03  2.833317e-03
  3.000000e-02  2.096030e-02  9.040748e-02  1.693282e-03  2.813302e-03
  3.000000e-02  2.110288e-02  8.988388e-02  1.679510e-03  2.793259e-03
  3.000000e-02  2.124547e-02  8.935951e-02  1.665592e-03  2.773154e-03
  3.000000e-02  2.138806e-02  8.883445e-02  1.651548e-03  2.752993e-03
  3.000000e-02  2.153064e-02  8.830845e-02  1.637468e-03  2.732782e-03
  3.000000e-02  2.167323e-02  8.778144e-02  1.623267e-03  2.712504e-03
  3.000000e-02  2.181582e-02  8.725345e-02  1.609027e-03  2.692183e-03
  3.000000e-02  2.195841e-02  8.672404e-02  1.594467e-03  2.671784e-03
  3.000000e-02  2.210099e-02  8.619348e-02  1.580299e-03  2.651342e-03
  3.000000e-02  2.224358e-02  8.566121e-02  1.565654e-03  2.630819e-03
  3.000000e-02  2.238617e-02  8.512696e-02  1.551064e-03  2.610221e-03
  3.000000e-02  2.252875e-02  8.459113e-02  1.530076e-03  2.589569e-03
  3.000000e-02  2.267134e-02  8.405326e-02  1.514959e-03  2.568837e-03
  3.000000e-02  2.281393e-02  8.351297e-02  1.499621e-03  2.548017e-03
  3.000000e-02  2.295651e-02  8.297026e-02  1.484459e-03  2.527123e-03
  3.000000e-02  2.309910e-02  8.242472e-02  1.469046e-03  2.506135e-03
  3.000000e-02  2.324169e-02  8.187667e-02  1.453632e-03  2.485064e-03
  3.000000e-02  2.338428e-02  8.132563e-02  1.437982e-03  2.463904e-03
  3.000000e-02  2.352686e-02  8.077115e-02  1.422262e-03  2.442646e-03
  3.000000e-02  2.366945e-02  8.021293e-02  1.406435e-03  2.421276e-03
  3.000000e-02  2.381204e-02  7.965153e-02  1.390257e-03  2.399818e-03
  3.000000e-02  2.395462e-02  7.908552e-02  1.374359e-03  2.378230e-03
  3.000000e-02  2.409721e-02  7.851565e-02  1.358269e-03  2.356553e-03
  3.000000e-02  2.423980e-02  7.794106e-02  1.341877e-03  2.334730e-03
  3.000000e-02  2.438239e-02  7.736145e-02  1.325427e-03  2.312780e-03
  3.000000e-02  2.452497e-02  7.677640e-02  1.308841e-03  2.290693e-03
  3.000000e-02  2.466756e-02  7.618621e-02  1.292203e-03  2.268482e-03
  3.000000e-02  2.481015e-02  7.558940e-02  1.275228e-03  2.246089e-03
  3.000000e-02  2.495273e-02  7.498702e-02  1.258440e-03  2.223576e-03
  3.000000e-02  2.509532e-02  7.437755e-02  1.241313e-03  2.200881e-03
  3.000000e-02  2.523791e-02  7.376072e-02  1.223903e-03  2.178010e-03
  3.000000e-02  2.538049e-02  7.313591e-02  1.206529e-03  2.154939e-03
  3.000000e-02  2.552308e-02  7.250284e-02  1.190526e-03  2.131680e-03
  3.000000e-02  2.566567e-02  7.186101e-02  1.172249e-03  2.108203e-03
  3.000000e-02  2.580826e-02  7.121016e-02  1.154140e-03  2.084523e-03
  3.000000e-02  2.595084e-02  7.054832e-02  1.136095e-03  2.060579e-03
  3.000000e-02  2.609343e-02  6.987582e-02  1.117429e-03  2.036381e-03
  3.000000e-02  2.623602e-02  6.919173e-02  1.098148e-03  2.011921e-03
  3.000000e-02  2.637860e-02  6.849498e-02  1.079030e-03  1.987172e-03
  3.000000e-02  2.652119e-02  6.778492e-02  1.059234e-03  1.962099e-03
  3.000000e-02  2.666378e-02  6.705993e-02  1.039614e-03  1.936696e-03
  3.000000e-02  2.680637e-02  6.631998e-02  1.018856e-03  1.910947e-03
  3.000000e-02  2.694895e-02  6.556290e-02  9.982511e-04  1.887019e-03
  3.000000e-02  2.709154e-02  6.478734e-02  9.769701e-04  1.860513e-03
  3.000000e-02  2.723413e-02  6.399165e-02  9.548955e-04  1.833546e-03
  3.000000e-02  2.737671e-02  6.317503e-02  9.318070e-04  1.806099e-03
  3.000000e-02  2.751930e-02  6.233514e-02  9.086976e-04  1.778128e-03
  3.000000e-02  2.766189e-02  6.146941e-02  8.842358e-04  1.749561e-03
  3.000000e-02  2.780447e-02  6.057518e-02  8.587620e-04  1.720328e-03
  3.000000e-02  2.794706e-02  5.965144e-02  8.320084e-04  1.690426e-03
  3.000000e-02  2.808965e-02  5.869407e-02  8.035597e-04  1.659740e-03
  3.000000e-02  2.823224e-02  5.769854e-02  7.737009e-04  1.628175e-03
  3.000000e-02  2.837482e-02  5.666238e-02  7.413167e-04  1.595663e-03
  4.000000e-02  0.000000e+00  1.862544e-01  2.670179e-03  6.994514e-03
  4.000000e-02  1.879968e-04  1.862118e-01  2.670992e-03  6.993648e-03
  4.000000e-02  3.759937e-04  1.860850e-01  2.673428e-03  6.991073e-03
  4.000000e-02  5.639905e-04  1.858762e-01  2.677421e-03  6.986822e-03
  4.000000e-02  7.519874e-04  1.855893e-01  2.682861e-03  6.980941e-03
  4.000000e-02  9.399842e-04  1.852288e-01  2.689669e-03  6.973564e-03
  4.000000e-02  1.127981e-03  1.848007e-01  2.697677e-03  6.964743e-03
  4.000000e-02  1.315978e-03  1.843107e-01  2.706779e-03  6.954594e-03
  4.000000e-02  1.503975e-03  1.837650e-01  2.716812e-03  6.943264e-03
  4.000000e-02  1.691972e-03  1.831698e-01  2.727658e-03  6.930835e-03
  4.000000e-02  1.879968e-03  1.825311e-01  2.739171e-03  6.917421e-03
  4.000000e-02  2.067965e-03  1.818543e-01  2.751154e-03  6.903071e-03
  4.000000e-02  2.255962e-03  1.811443e-01  2.763628e-03  6.887970e-03
  4.000000e-02  2.443959e-03  1.804059e-01  2.776354e-03  6.872133e-03
  4.000000e-02  2.631956e-03  1.796433e-01  2.789327e-03  6.855637e-03
  4.000000e-02  2.819953e-03  1.788600e-01  2.802442e-03  6.838600e-03
  4.000000e-02  3.007949e-03  1.780592e-01  2.815570e-03  6.821005e-03
  4.000000e-02  3.195946e-03  1.772440e-01  2.828732e-03  6.803011e-03
  4.000000e-02  3.383943e-03  1.764169e-01  2.841830e-03  6.784550e-03
  4.000000e-02  3.571940e-03  1.755801e-01  2.854813e-03  6.765754e-03
  4.000000e-02  3.759937e-03  1.747354e-01  2.867652e-03  6.746601e-03
  4.000000e-02  3.947934e-03  1.738848e-01  2.880255e-03  6.727130e-03
  4.000000e-02  4.135930e-03  1.730294e-01  2.892705e-03  6.707431e-03
  4.000000e-02  4.323927e-03  1.721708e-01  2.904900e-03  6.687440e-03
  4.000000e-02  4.511924e-03  1.713099e-01  2.916839e-03  6.667274e-03
  4.000000e-02  4.699921e-03  1.704479e-01  2.928461e-03  6.646854e-03
  4.000000e-02  4.887918e-03  1.695856e-01  2.939794e-03  6.626266e-03
  4.000000e-02  5.075915e-03  1.687237e-01  2.950805e-03  6.605501e-03
  4.000000e-02  5.263911e-03  1.678629e-01  2.961514e-03  6.584584e-03
  4.000000e-02  5.451908e-03  1.670038e-01  2.971866e-03  6.563518e-03
  4.000000e-02  5.639905e-03  1.661469e-01  2.981874e-03  6.542317e-03
  4.000000e-02  5.827902e-03  1.652925e-01  2.991546e-03  6.521012e-03
  4.000000e-02  6.015899e-03  1.644410e-01  3.000890e-03  6.499595e-03
  4.000000e-02  6.203896e-03  1.635930e-01  3.009840e-03  6.478057e-03
