# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]
2.000000e-02  1.429057e-02  1.990228e-03  7.739102e-02  6.111130e-01
2.000000e-02  1.438713e-02  1.972350e-03  7.704729e-02  6.139633e-01
2.000000e-02  1.448368e-02  1.954452e-03  7.669898e-02  6.168289e-01
2.000000e-02  1.458024e-02  1.936524e-03  7.634569e-02  6.197128e-01
2.000000e-02  1.467680e-02  1.918580e-03  7.598755e-02  6.226135e-01
2.000000e-02  1.477336e-02  1.900617e-03  7.562448e-02  6.255310e-01
2.000000e-02  1.486992e-02  1.882620e-03  7.525601e-02  6.284683e-01
2.000000e-02  1.496647e-02  1.864597e-03  7.488211e-02  6.314255e-01
2.000000e-02  1.506303e-02  1.846551e-03  7.450277e-02  6.344017e-01
2.000000e-02  1.515959e-02  1.828473e-03  7.411763e-02  6.373993e-01
2.000000e-02  1.525615e-02  1.810368e-03  7.372670e-02  6.404175e-01
2.000000e-02  1.535271e-02  1.792232e-03  7.332969e-02  6.434578e-01
2.000000e-02  1.544926e-02  1.774066e-03  7.292644e-02  6.465210e-01
2.000000e-02  1.554582e-02  1.755851e-03  7.251648e-02  6.496094e-01
2.000000e-02  1.564238e-02  1.737626e-03  7.210031e-02  6.527191e-01
2.000000e-02  1.573894e-02  1.719360e-03  7.167717e-02  6.558548e-01
2.000000e-02  1.583549e-02  1.701041e-03  7.124669e-02  6.590179e-01
2.000000e-02  1.593205e-02  1.682696e-03  7.080905e-02  6.622070e-01
2.000000e-02  1.602861e-02  1.664306e-03  7.036384e-02  6.654236e-01
2.000000e-02  1.612517e-02  1.645861e-03  6.991053e-02  6.686707e-01
2.000000e-02  1.622173e-02  1.627372e-03  6.944911e-02  6.719475e-01
2.000000e-02  1.631828e-02  1.608828e-03  6.897908e-02  6.752563e-01
2.000000e-02  1.641484e-02  1.590225e-03  6.850018e-02  6.785980e-01
2.000000e-02  1.651140e-02  1.571590e-03  6.801262e-02  6.819702e-01
2.000000e-02  1.660796e-02  1.552872e-03  6.751514e-02  6.853798e-01
2.000000e-02  1.670452e-02  1.534100e-03  6.700796e-02  6.888245e-01
2.000000e-02  1.680107e-02  1.515240e-03  6.649005e-02  6.923096e-01
2.000000e-02  1.689763e-02  1.496325e-03  6.596182e-02  6.958313e-01
2.000000e-02  1.699419e-02  1.477319e-03  6.542207e-02  6.993958e-01
2.000000e-02  1.709075e-02  1.458229e-03  6.487060e-02  7.030029e-01
2.000000e-02  1.718731e-02  1.439041e-03  6.430666e-02  7.066559e-01
2.000000e-02  1.728386e-02  1.419761e-03  6.373000e-02  7.103546e-01
2.000000e-02  1.738042e-02  1.400352e-03  6.313929e-02  7.141052e-01
2.000000e-02  1.747698e-02  1.380853e-03  6.253504e-02  7.179031e-01
2.000000e-02  1.757354e-02  1.361208e-03  6.191516e-02  7.217590e-01
2.000000e-02  1.767009e-02  1.341421e-03  6.127948e-02  7.256714e-01
2.000000e-02  1.776665e-02  1.321481e-03  6.062689e-02  7.296448e-01
2.000000e-02  1.786321e-02  1.301370e-03  5.995641e-02  7.336823e-01
2.000000e-02  1.795977e-02  1.281078e-03  5.926709e-02  7.377869e-01
2.000000e-02  1.805633e-02  1.260594e-03  5.855788e-02  7.419617e-01
2.000000e-02  1.815288e-02  1.239892e-03  5.782731e-02  7.462120e-01
2.000000e-02  1.824944e-02  1.218948e-03  5.707382e-02  7.505432e-01
2.000000e-02  1.834600e-02  1.197710e-03  5.629494e-02  7.549652e-01
2.000000e-02  1.844256e-02  1.176195e-03  5.549033e-02  7.594757e-01
2.000000e-02  1.853912e-02  1.154344e-03  5.465696e-02  7.640869e-01
2.000000e-02  1.863567e-02  1.132125e-03  5.379273e-02  7.688049e-01
2.000000e-02  1.873223e-02  1.109460e-03  5.289372e-02  7.736450e-01
2.000000e-02  1.882879e-02  1.086383e-03  5.195991e-02  7.786011e-01
2.000000e-02  1.892535e-02  1.062732e-03  5.098407e-02  7.837036e-01
2.000000e-02  1.902191e-02  1.038524e-03  4.996524e-02  7.889496e-01
2.000000e-02  1.911846e-02  1.013623e-03  4.889676e-02  7.943634e-01
2.000000e-02  1.921502e-02  9.879612e-04  4.777410e-02  7.999573e-01
3.000000e-02  0.000000e+00  6.347157e-03  1.114028e-01  7.629395e-07
3.000000e-02  1.429638e-04  6.346039e-03  1.113967e-01  1.248169e-02
3.000000e-02  2.859275e-04  6.342689e-03  1.113783e-01  2.485199e-02
3.000000e-02  4.288913e-04  6.337191e-03  1.113481e-01  3.701324e-02
3.000000e-02  5.718550e-04  6.329709e-03  1.113070e-01  4.888000e-02
3.000000e-02  7.148188e-04  6.320415e-03  1.112558e-01  6.038818e-02
3.000000e-02  8.577825e-04  6.309502e-03  1.111955e-01  7.149658e-02
3.000000e-02  1.000746e-03  6.297129e-03  1.111271e-01  8.217926e-02
3.000000e-02  1.143710e-03  6.283523e-03  1.110517e-01  9.242859e-02
3.000000e-02  1.286674e-03  6.268805e-03  1.109698e-01  1.022491e-01
3.000000e-02  1.429638e-03  6.253137e-03  1.108825e-01  1.116531e-01
3.000000e-02  1.572601e-03  6.236663e-03  1.107904e-01  1.206573e-01
3.000000e-02  1.715565e-03  6.219456e-03  1.106939e-01  1.292839e-01
3.000000e-02  1.858529e-03  6.201652e-03  1.105937e-01  1.375534e-01
3.000000e-02  2.001493e-03  6.183318e-03  1.104901e-01  1.454903e-01
3.000000e-02  2.144456e-03  6.164520e-03  1.103836e-01  1.531151e-01
3.000000e-02  2.287420e-03  6.145311e-03  1.102743e-01  1.604507e-01
3.000000e-02  2.430384e-03  6.125743e-03  1.101626e-01  1.675163e-01
3.000000e-02  2.573348e-03  6.105879e-03  1.100487e-01  1.743317e-01
3.000000e-02  2.716311e-03  6.085723e-03  1.099328e-01  1.809135e-01
3.000000e-02  2.859275e-03  6.065328e-03  1.098149e-01  1.872780e-01
3.000000e-02  3.002239e-03  6.044710e-03  1.096953e-01  1.934410e-01
3.000000e-02  3.145203e-03  6.023897e-03  1.095741e-01  1.994156e-01
3.000000e-02  3.288166e-03  6.002895e-03  1.094513e-01  2.052151e-01
3.000000e-02  3.431130e-03  5.981748e-03  1.093271e-01  2.108498e-01
3.000000e-02  3.574094e-03  5.960437e-03  1.092014e-01  2.163311e-01
3.000000e-02  3.717058e-03  5.939011e-03  1.090745e-01  2.216682e-01
3.000000e-02  3.860021e-03  5.917452e-03  1.089463e-01  2.268707e-01
3.000000e-02  4.002985e-03  5.895784e-03  1.088168e-01  2.319466e-01
3.000000e-02  4.145949e-03  5.874005e-03  1.086861e-01  2.369038e-01
3.000000e-02  4.288913e-03  5.852139e-03  1.085543e-01  2.417488e-01
3.000000e-02  4.431876e-03  5.830169e-03  1.084213e-01  2.464882e-01
3.000000e-02  4.574840e-03  5.808137e-03  1.082873e-01  2.511276e-01
3.000000e-02  4.717804e-03  5.786028e-03  1.081521e-01  2.556732e-01
3.000000e-02  4.860768e-03  5.763829e-03  1.080159e-01  2.601303e-01
3.000000e-02  5.003731e-03  5.741554e-03  1.078785e-01  2.645035e-01
3.000000e-02  5.146695e-03  5.719252e-03  1.077403e-01  2.687958e-01
3.000000e-02  5.289659e-03  5.696851e-03  1.076008e-01  2.730137e-01
3.000000e-02  5.432623e-03  5.674411e-03  1.074604e-01  2.771591e-01
3.000000e-02  5.575586e-03  5.651924e-03  1.073191e-01  2.812363e-01
3.000000e-02  5.718550e-03  5.629365e-03  1.071766e-01  2.852493e-01
3.000000e-02  5.861514e-03  5.606761e-03  1.070331e-01  2.892006e-01
3.000000e-02  6.004478e-03  5.584103e-03  1.068886e-01  2.930939e-01
3.000000e-02  6.147441e-03  5.561425e-03  1.067432e-01  2.969299e-01
3.000000e-02  6.290405e-03  5.538681e-03  1.065967e-01  3.007133e-01
3.000000e-02  6.433369e-03  5.515898e-03  1.064492e-01  3.044456e-01
3.000000e-02  6.576333e-03  5.493083e-03  1.063007e-01  3.081299e-01
3.000000e-02  6.719296e-03  5.470218e-03  1.061512e-01  3.117676e-01
3.000000e-02  6.862260e-03  5.447321e-03  1.060007e-01  3.153606e-01
3.000000e-02  7.005224e-03  5.424383e-03  1.058491e-01  3.189117e-01
3.000000e-02  7.148188e-03  5.401408e-03  1.056965e-01  3.224228e-01
3.000000e-02  7.291151e-03  5.378403e-03  1.055429e-01  3.258942e-01
3.000000e-02  7.434115e-03  5.355367e-03  1.053882e-01  3.293289e-01
3.000000e-02  7.577079e-03  5.332289e-03  1.052325e-01  3.327286e-01
3.000000e-02  7.720043e-03  5.309169e-03  1.050757e-01  3.360943e-01
3.000000e-02  7.863006e-03  5.286033e-03  1.049178e-01  3.394268e-01
3.000000e-02  8.005970e-03  5.262864e-03  1.047589e-01  3.427284e-01
3.000000e-02  8.148934e-03  5.239660e-03  1.045989e-01  3.459999e-01
3.000000e-02  8.291898e-03  5.216428e-03  1.044378e-01  3.492428e-01
3.000000e-02  8.434861e-03  5.193171e-03  1.042757e-01  3.524582e-01
3.000000e-02  8.577825e-03  5.169870e-03  1.041123e-01  3.556480e-01
3.000000e-02  8.720789e-03  5.146546e-03  1.039479e-01  3.588120e-01
3.000000e-02  8.863753e-03  5.123185e-03  1.037823e-01  3.619522e-01
3.000000e-02  9.006716e-03  5.099817e-03  1.036156e-01  3.650681e-01
3.000000e-02  9.149680e-03  5.076417e-03  1.034478e-01  3.681618e-01
3.000000e-02  9.292644e-03  5.052979e-03  1.032787e-01  3.712349e-01
3.000000e-02  9.435608e-03  5.029515e-03  1.031085e-01  3.742874e-01
3.000000e-02  9.578571e-03  5.006028e-03  1.029371e-01  3.773201e-01
3.000000e-02  9.721535e-03  4.982521e-03  1.027645e-01  3.803337e-01
3.000000e-02  9.864499e-03  4.958978e-03  1.025906e-01  3.833298e-01
3.000000e-02  1.000746e-02  4.935412e-03  1.024155e-01  3.863083e-01
3.000000e-02  1.015043e-02  4.911825e-03  1.022392e-01  3.892700e-01
3.000000e-02  1.029339e-02  4.888210e-03  1.020616e-01  3.922157e-01
3.000000e-02  1.043635e-02  4.864567e-03  1.018828e-01  3.951469e-01
3.000000e-02  1.057932e-02  4.840894e-03  1.017026e-01  3.980637e-01
3.000000e-02  1.072228e-02  4.817203e-03  1.015211e-01  4.009659e-01
3.000000e-02  1.086525e-02  4.793494e-03  1.013383e-01  4.038551e-01
3.000000e-02  1.100821e-02  4.769749e-03  1.011541e-01  4.067322e-01
3.000000e-02  1.115117e-02  4.745979e-03  1.009686e-01  4.095970e-01
3.000000e-02  1.129414e-02  4.722196e-03  1.007817e-01  4.124496e-01
3.000000e-02  1.143710e-02  4.698373e-03  1.005934e-01  4.152924e-01
3.000000e-02  1.158006e-02  4.674535e-03  1.004036e-01  4.181240e-01
3.000000e-02  1.172303e-02  4.650665e-03  1.002124e-01  4.209465e-01
3.000000e-02  1.186599e-02  4.626772e-03  1.000198e-01  4.237595e-01
3.000000e-02  1.200896e-02  4.602868e-03  9.982571e-02  4.265629e-01
3.000000e-02  1.215192e-02  4.578933e-03  9.963010e-02  4.293583e-01
3.000000e-02  1.229488e-02  4.554971e-03  9.943296e-02  4.321461e-01
3.000000e-02  1.243785e-02  4.530992e-03  9.923432e-02  4.349258e-01
3.000000e-02  1.258081e-02  4.506972e-03  9.903401e-02  4.376999e-01
3.000000e-02  1.272377e-02  4.482941e-03  9.883220e-02  4.404663e-01
3.000000e-02  1.286674e-02  4.458893e-03  9.862880e-02  4.432266e-01
3.000000e-02  1.300970e-02  4.434814e-03  9.842373e-02  4.459816e-01
3.000000e-02  1.315267e-02  4.410717e-03  9.821703e-02  4.487312e-01
3.000000e-02  1.329563e-02  4.386592e-03  9.800865e-02  4.514755e-01
3.000000e-02  1.343859e-02  4.362432e-03  9.779846e-02  4.542168e-01
3.000000e-02  1.358156e-02  4.338257e-03  9.758660e-02  4.569534e-01
3.000000e-02  1.372452e-02  4.314055e-03  9.737296e-02  4.596863e-01
3.000000e-02  1.386748e-02  4.289840e-03  9.715761e-02  4.624153e-01
3.000000e-02  1.401045e-02  4.265583e-03  9.694031e-02  4.651428e-01
3.000000e-02  1.415341e-02  4.241332e-03  9.672133e-02  4.678665e-01
3.000000e-02  1.429638e-02  4.217031e-03  9.650036e-02  4.705887e-01
3.000000e-02  1.443934e-02  4.192711e-03  9.627748e-02  4.733093e-01
3.000000e-02  1.458230e-02  4.168374e-03  9.605271e-02  4.760284e-01
3.000000e-02  1.472527e-02  4.144024e-03  9.582603e-02  4.787460e-01
3.000000e-02  1.486823e-02  4.119630e-03  9.559727e-02  4.814632e-01
3.000000e-02  1.501119e-02  4.095214e-03  9.536642e-02  4.841812e-01
3.000000e-02  1.515416e-02  4.070791e-03  9.513367e-02  4.868973e-01
3.000000e-02  1.529712e-02  4.046340e-03  9.489875e-02  4.896149e-01
3.000000e-02  1.544009e-02  4.021842e-03  9.466156e-02  4.923340e-01
3.000000e-02  1.558305e-02  3.997341e-03  9.442233e-02  4.950531e-01
3.000000e-02  1.572601e-02  3.972814e-03  9.418089e-02  4.977737e-01
3.000000e-02  1.586898e-02  3.948268e-03  9.393722e-02  5.004959e-01
3.000000e-02  1.601194e-02  3.923681e-03  9.369115e-02  5.032211e-01
3.000000e-02  1.615490e-02  3.899086e-03  9.344287e-02  5.059479e-01
3.000000e-02  1.629787e-02  3.874462e-03  9.319218e-02  5.086777e-01
3.000000e-02  1.644083e-02  3.849816e-03  9.293909e-02  5.114105e-01
3.000000e-02  1.658380e-02  3.825153e-03  9.268360e-02  5.141464e-01
3.000000e-02  1.672676e-02  3.800457e-03  9.242553e-02  5.168869e-01
3.000000e-02  1.686972e-02  3.775722e-03  9.216483e-02  5.196320e-01
3.000000e-02  1.701269e-02  3.750990e-03  9.190173e-02  5.223801e-01
3.000000e-02  1.715565e-02  3.726211e-03  9.163582e-02  5.251343e-01
3.000000e-02  1.729861e-02  3.701427e-03  9.136733e-02  5.278931e-01
3.000000e-02  1.744158e-02  3.676599e-03  9.109599e-02  5.306580e-01
3.000000e-02  1.758454e-02  3.651769e-03  9.082202e-02  5.334274e-01
3.000000e-02  1.772751e-02  3.626912e-03  9.054519e-02  5.362030e-01
3.000000e-02  1.787047e-02  3.602013e-03  9.026533e-02  5.389862e-01
3.000000e-02  1.801343e-02  3.577105e-03  8.998262e-02  5.417755e-01
3.000000e-02  1.815640e-02  3.552143e-03  8.969664e-02  5.445740e-01
3.000000e-02  1.829936e-02  3.527196e-03  8.940795e-02  5.473770e-01
3.000000e-02  1.844232e-02  3.502205e-03  8.911590e-02  5.501900e-01
3.000000e-02  1.858529e-02  3.477186e-03  8.882068e-02  5.530106e-01
3.000000e-02  1.872825e-02  3.452131e-03  8.852207e-02  5.558411e-01
3.000000e-02  1.887122e-02  3.427070e-03  8.822028e-02  5.586792e-01
3.000000e-02  1.901418e-02  3.401980e-03  8.791510e-02  5.615265e-01
3.000000e-02  1.915714e-02  3.376874e-03  8.760652e-02  5.643829e-01
3.000000e-02  1.930011e-02  3.351718e-03  8.729414e-02  5.672516e-01
3.000000e-02  1.944307e-02  3.326537e-03  8.697817e-02  5.701302e-01
3.000000e-02  1.958603e-02  3.301335e-03  8.665854e-02  5.730194e-01
3.000000e-02  1.972900e-02  3.276111e-03  8.633514e-02  5.759197e-01
3.000000e-02  1.987196e-02  3.250852e-03  8.600781e-02  5.788322e-01
3.000000e-02  2.001493e-02  3.225578e-03  8.567658e-02  5.817566e-01
3.000000e-02  2.015789e-02  3.200267e-03  8.534127e-02  5.846933e-01
3.000000e-02  2.030085e-02  3.174945e-03  8.500198e-02  5.876419e-01
3.000000e-02  2.044382e-02  3.149558e-03  8.465806e-02  5.906067e-01
3.000000e-02  2.058678e-02  3.124178e-03  8.431021e-02  5.935822e-01
3.000000e-02  2.072974e-02  3.098743e-03  8.395760e-02  5.965744e-01
3.000000e-02  2.087271e-02  3.073286e-03  8.360055e-02  5.995804e-01
3.000000e-02  2.101567e-02  3.047788e-03  8.323879e-02  6.026016e-01
3.000000e-02  2.115864e-02  3.022278e-03  8.287236e-02  6.056381e-01
3.000000e-02  2.130160e-02  2.996718e-03  8.250090e-02  6.086914e-01
3.000000e-02  2.144456e-02  2.971127e-03  8.212442e-02  6.117615e-01
3.000000e-02  2.158753e-02  2.945503e-03  8.174281e-02  6.148483e-01
3.000000e-02  2.173049e-02  2.919853e-03  8.135605e-02  6.179520e-01
3.000000e-02  2.187345e-02  2.894168e-03  8.096384e-02  6.210739e-01
3.000000e-02  2.201642e-02  2.868445e-03  8.056611e-02  6.242142e-01
3.000000e-02  2.215938e-02  2.842687e-03  8.016263e-02  6.273743e-01
3.000000e-02  2.230235e-02  2.816871e-03  7.975312e-02  6.305550e-01
3.000000e-02  2.244531e-02  2.791024e-03  7.933768e-02  6.337555e-01
3.000000e-02  2.258827e-02  2.765145e-03  7.891612e-02  6.369766e-01
3.000000e-02  2.273124e-02  2.739214e-03  7.848818e-02  6.402191e-01
3.000000e-02  2.287420e-02  2.713239e-03  7.805362e-02  6.434845e-01
3.000000e-02  2.301716e-02  2.687219e-03  7.761240e-02  6.467720e-01
3.000000e-02  2.316013e-02  2.661159e-03  7.716434e-02  6.500824e-01
3.000000e-02  2.330309e-02  2.635036e-03  7.670899e-02  6.534180e-01
3.000000e-02  2.344606e-02  2.608850e-03  7.624612e-02  6.567795e-01
3.000000e-02  2.358902e-02  2.582626e-03  7.577587e-02  6.601654e-01
3.000000e-02  2.373198e-02  2.556342e-03  7.529782e-02  6.635773e-01
3.000000e-02  2.387495e-02  2.529969e-03  7.481122e-02  6.670197e-01
3.000000e-02  2.401791e-02  2.503568e-03  7.431682e-02  6.704865e-01
3.000000e-02  2.416087e-02  2.477073e-03  7.381349e-02  6.739838e-01
3.000000e-02  2.430384e-02  2.450514e-03  7.330129e-02  6.775108e-01
3.000000e-02  2.444680e-02  2.423892e-03  7.278012e-02  6.810669e-01
3.000000e-02  2.458977e-02  2.397164e-03  7.224898e-02  6.846573e-01
3.000000e-02  2.473273e-02  2.370339e-03  7.170779e-02  6.882812e-01
3.000000e-02  2.487569e-02  2.343443e-03  7.115663e-02  6.919373e-01
3.000000e-02  2.501866e-02  2.316445e-03  7.059478e-02  6.956284e-01
3.000000e-02  2.516162e-02  2.289340e-03  7.002179e-02  6.993561e-01
3.000000e-02  2.530458e-02  2.262095e-03  6.943688e-02  7.031235e-01
3.000000e-02  2.544755e-02  2.234748e-03  6.884033e-02  7.069275e-01
3.000000e-02  2.559051e-02  2.207266e-03  6.823114e-02  7.107727e-01
3.000000e-02  2.573348e-02  2.179639e-03  6.760877e-02  7.146606e-01
3.000000e-02  2.587644e-02  2.151859e-03  6.697286e-02  7.185913e-01
3.000000e-02  2.601940e-02  2.123878e-03  6.632204e-02  7.225708e-01
3.000000e-02  2.616237e-02  2.095750e-03  6.565691e-02  7.265938e-01
3.000000e-02  2.630533e-02  2.067423e-03  6.497592e-02  7.306671e-01
3.000000e-02  2.644829e-02  2.038844e-03  6.427767e-02  7.347961e-01
3.000000e-02  2.659126e-02  2.010047e-03  6.356239e-02  7.389771e-01
3.000000e-02  2.673422e-02  1.981011e-03  6.282908e-02  7.432129e-01
3.000000e-02  2.687719e-02  1.951682e-03  6.207611e-02  7.475098e-01
3.000000e-02  2.702015e-02  1.922037e-03  6.130235e-02  7.518707e-01
3.000000e-02  2.716311e-02  1.892023e-03  6.050603e-02  7.563019e-01
3.000000e-02  2.730608e-02  1.861650e-03  5.968697e-02  7.608002e-01
3.000000e-02  2.744904e-02  1.830864e-03  5.884281e-02  7.653748e-01
3.000000e-02  2.759200e-02  1.799635e-03  5.797261e-02  7.700256e-01
3.000000e-02  2.773497e-02  1.767843e-03  5.707251e-02  7.747681e-01
3.000000e-02  2.787793e-02  1.735509e-03  5.614210e-02  7.795990e-01
3.000000e-02  2.802090e-02  1.702531e-03  5.517808e-02  7.845291e-01
3.000000e-02  2.816386e-02  1.668851e-03  5.417819e-02  7.895630e-01
3.000000e-02  2.830682e-02  1.634348e-03  5.313815e-02  7.947144e-01
3.000000e-02  2.844979e-02  1.598963e-03  5.205536e-02  7.999878e-01
4.000000e-02  0.000000e+00  8.228554e-03  1.165093e-01  3.814697e-07
4.000000e-02  1.885195e-04  8.227453e-03  1.165044e-01  1.020355e-02
4.000000e-02  3.770389e-04  8.224210e-03  1.164896e-01  2.035675e-02
4.000000e-02  5.655584e-04  8.218842e-03  1.164652e-01  3.041153e-02
4.000000e-02  7.540779e-04  8.211451e-03  1.164315e-01  4.032516e-02
4.000000e-02  9.425973e-04  8.202126e-03  1.163890e-01  5.006104e-02
4.000000e-02  1.131117e-03  8.191012e-03  1.163383e-01  5.958862e-02
4.000000e-02  1.319636e-03  8.178231e-03  1.162799e-01  6.888580e-02
4.000000e-02  1.508156e-03  8.163939e-03  1.162144e-01  7.793655e-02
4.000000e-02  1.696675e-03  8.148257e-03  1.161423e-01  8.673248e-02
4.000000e-02  1.885195e-03  8.131325e-03  1.160644e-01  9.526825e-02
4.000000e-02  2.073714e-03  8.113256e-03  1.159810e-01  1.035446e-01
4.000000e-02  2.262234e-03  8.094203e-03  1.158927e-01  1.115646e-01
4.000000e-02  2.450753e-03  8.074189e-03  1.157999e-01  1.193375e-01
4.000000e-02  2.639273e-03  8.053397e-03  1.157030e-01  1.268677e-01
4.000000e-02  2.827792e-03  8.031878e-03  1.156024e-01  1.341656e-01
4.000000e-02  3.016311e-03  8.009690e-03  1.154984e-01  1.412418e-01
4.000000e-02  3.204831e-03  7.986915e-03  1.153913e-01  1.481064e-01
4.000000e-02  3.393350e-03  7.963603e-03  1.152813e-01  1.547699e-01
4.000000e-02  3.581870e-03  7.939843e-03  1.151687e-01  1.612411e-01
4.000000e-02  3.770389e-03  7.915628e-03  1.150535e-01  1.675323e-01
4.000000e-02  3.958909e-03  7.891019e-03  1.149360e-01  1.736523e-01
4.000000e-02  4.147428e-03  7.866065e-03  1.148165e-01  1.796097e-01
4.000000e-02  4.335948e-03  7.840783e-03  1.146948e-01  1.854137e-01
4.000000e-02  4.524467e-03  7.815225e-03  1.145713e-01  1.910721e-01
4.000000e-02  4.712987e-03  7.789366e-03  1.144459e-01  1.965946e-01
4.000000e-02  4.901506e-03  7.763291e-03  1.143189e-01  2.019859e-01
4.000000e-02  5.090026e-03  7.736962e-03  1.141902e-01  2.072556e-01
4.000000e-02  5.278545e-03  7.710451e-03  1.140600e-01  2.124077e-01
4.000000e-02  5.467065e-03  7.683738e-03  1.139282e-01  2.174500e-01
4.000000e-02  5.655584e-03  7.656836e-03  1.137949e-01  2.223885e-01
4.000000e-02  5.844103e-03  7.629754e-03  1.136602e-01  2.272278e-01
4.000000e-02  6.032623e-03  7.602554e-03  1.135242e-01  2.319721e-01
4.000000e-02  6.221142e-03  7.575187e-03  1.133868e-01  2.366280e-01
4.000000e-02  6.409662e-03  7.547681e-03  1.132481e-01  2.411987e-01
4.000000e-02  6.598181e-03  7.520039e-03  1.131081e-01  2.456894e-01
4.000000e-02  6.786701e-03  7.492288e-03  1.129668e-01  2.501030e-01
4.000000e-02  6.975220e-03  7.464442e-03  1.128244e-01  2.544426e-01
4.000000e-02  7.163740e-03  7.436476e-03  1.126807e-01  2.587135e-01
4.000000e-02  7.352259e-03  7.408401e-03  1.125358e-01  2.629181e-01
4.000000e-02  7.540779e-03  7.380235e-03  1.123897e-01  2.670593e-01
4.000000e-02  7.729298e-03  7.351993e-03  1.122425e-01  2.711395e-01
4.000000e-02  7.917818e-03  7.323634e-03  1.120940e-01  2.751633e-01
4.000000e-02  8.106337e-03  7.295219e-03  1.119444e-01  2.791313e-01
4.000000e-02  8.294857e-03  7.266686e-03  1.117936e-01  2.830475e-01
4.000000e-02  8.483376e-03  7.238117e-03  1.116417e-01  2.869125e-01
4.000000e-02  8.671895e-03  7.209465e-03  1.114886e-01  2.907295e-01
4.000000e-02  8.860415e-03  7.180735e-03  1.113344e-01  2.945007e-01
4.000000e-02  9.048934e-03  7.151932e-03  1.111789e-01  2.982285e-01
4.000000e-02  9.237454e-03  7.123068e-03  1.110224e-01  3.019135e-01
4.000000e-02  9.425973e-03  7.094149e-03  1.108647e-01  3.055580e-01
4.000000e-02  9.614493e-03  7.065163e-03  1.107058e-01  3.091640e-01
4.000000e-02  9.803012e-03  7.036127e-03  1.105458e-01  3.127327e-01
